CP02JUN11,200.0,0,0,0
FS02MAY09,200.0,0,0,0
CL02APR16-d,200.0,0,0,0
FS02MAY07,200.0,0,0,0
GR01AUG15-d,200.0,0,0,0
YG01FEB07-d,200.0,0,0,0
CL01MAY08,200.0,0,0,0
GR01JUL10-s,200.0,0,0,0
CL02APR16-s,200.0,0,0,0
CL01OCT08-s,200.0,0,0,0
GR01APR10-s,200.0,0,0,0
FS01JUN11-s,200.0,0,0,0
GR04JUN11,200.0,0,0,0
GR01AUG15-s,200.0,0,0,0
FS01APR14-d,200.0,0,0,0
CL01NOV17-d,200.0,0,0,0
SGI1NOV00-s,200.0,0,0,0
FS01APR13-s,200.0,0,0,0
FS01APR14-s,200.0,0,0,0
GR02JUL07,200.0,0,0,0
CL07APR18,200.0,0,0,0
SGI1NOV00-d,200.0,0,0,0
CL04APR13,200.0,0,0,0
CL04APR17,200.0,0,0,0
CP01JAN15-s,200.0,0,0,0
CP01JUN13-d,200.0,0,0,0
CL04APR18,200.0,0,0,0
CL02APR15-d,200.0,0,0,0
CP01JUN13-s,200.0,0,0,0
CP01JAN15-d,200.0,0,0,0
FS01AUG06-d,200.0,0,0,0
CL02APR15-s,200.0,0,0,0
CL02APR08,200.0,0,0,0
CP01NOV16-d,200.0,0,0,0
GR05APR15,200.0,0,0,0
CP01SEP15,200.0,0,0,0
GR01JUL11,200.0,0,0,0
GR01JUL10,200.0,0,0,0
CP01NOV16-s,200.0,0,0,0
GR01DEC11,200.0,0,0,0
YG01NOV09-s,200.0,0,0,0
GR05APR18-d,200.0,0,0,0
SP01APR17-s,200.0,0,0,0
CL01JUN12-s,200.0,0,0,0
GR01APR17-s,200.0,0,0,0
CL01JUN14-s,200.0,0,0,0
CL03APR18,200.0,0,0,0
CL03APR17,200.0,0,0,0
CL03APR16,200.0,0,0,0
GR08NOV05-s,200.0,0,0,0
SP01APR15-s,200.0,0,0,0
CL03APR10,200.0,0,0,0
CL01JUN14-d,200.0,0,0,0
GR01APR17-d,200.0,0,0,0
CL01OCT08-d,200.0,0,0,0
SP01APR17-d,200.0,0,0,0
SP02APR17-d,200.0,0,0,0
SP01APR15-d,200.0,0,0,0
GR08NOV05-d,200.0,0,0,0
GR01APR14-d,200.0,0,0,0
EF01JAN08-s,200.0,0,0,0
GR11APR18,200.0,0,0,0
CP03APR12-d,200.0,0,0,0
SP01APR06,200.0,0,0,0
GR01APR13-s,200.0,0,0,0
SGI1NOV00,200.0,0,0,0
SP02NOV05,200.0,0,0,0
EF01JAN08-d,200.0,0,0,0
GR01APR17,200.0,0,0,0
FS01AUG06-s,200.0,0,0,0
GR01APR14,200.0,0,0,0
GR01APR13,200.0,0,0,0
GR01APR12,200.0,0,0,0
